order_id,booking_time,customer_id,customer_name,customer_email,event_id,event_name,event_location,seat_number,seat_price,event_category,booking_day_of_week,booking_hour,payment_id,payment_time,amount,payment_method,payment_type,booking_event_time,payment_event_time
order_4720,2025-02-04T19:21:09.0000000,cust4720,Brenda Rodriguez,klee@example.net,event47,Concert,"PSC 8958, Box 7913
APO AE 93559",C5,78,Music,Tuesday,19,payment_5720,2025-02-04T19:21:01.0000000,111,PayPal,Online,2025-02-04T13:51:10.3040000,2025-02-04T13:51:02.8860000
order_4691,2025-02-04T19:21:07.0000000,cust4691,Erika Dunlap,qbrown@example.com,event79,Concert,"72386 Fox Camp
New Sierra, WA 24792",C2,100,Music,Tuesday,19,payment_5691,2025-02-04T19:20:59.0000000,145,Debit Card,Card,2025-02-04T13:51:08.3190000,2025-02-04T13:51:00.9490000
order_4461,2025-02-04T19:20:51.0000000,cust4461,Curtis Morrow,billhays@example.com,event32,Play,"1993 Melton Locks Suite 046
Robertsfort, GA 36126",C3,74,Theater,Tuesday,19,payment_5461,2025-02-04T19:20:44.0000000,137,Debit Card,Card,2025-02-04T13:50:52.2640000,2025-02-04T13:50:45.0840000
order_4831,2025-02-04T19:21:16.0000000,cust4831,Brian Wood,hodgelindsay@example.net,event64,Play,"03026 Sellers Lock Suite 226
West Brandonburgh, MT 64337",B1,84,Theater,Tuesday,19,payment_5831,2025-02-04T19:21:09.0000000,154,Debit Card,Card,2025-02-04T13:51:17.9770000,2025-02-04T13:51:10.3710000
order_4685,2025-02-04T19:21:06.0000000,cust4685,Rhonda Davis,meredithvega@example.net,event29,Movie,"3939 Jessica Rapid
Michaelview, NC 18383",A6,84,Cinema,Tuesday,19,payment_5685,2025-02-04T19:20:59.0000000,114,Debit Card,Card,2025-02-04T13:51:07.9130000,2025-02-04T13:51:00.5430000
order_4460,2025-02-04T19:20:51.0000000,cust4460,Sean King,nicole61@example.net,event55,Concert,"309 Ruiz Shoals Suite 569
Gregoryview, VI 74986",C5,78,Music,Tuesday,19,payment_5460,2025-02-04T19:20:44.0000000,137,Debit Card,Card,2025-02-04T13:50:52.1930000,2025-02-04T13:50:45.0260000
order_3033,2025-02-04T19:19:08.0000000,cust3033,Paul Williams,abutler@example.org,event81,Concert,"99733 Lewis Estates Suite 076
South Stephanieport, FM 28149",A2,61,Music,Tuesday,19,payment_4033,2025-02-04T19:19:03.0000000,183,Credit Card,Card,2025-02-04T13:49:09.9180000,2025-02-04T13:49:04.5720000
order_3628,2025-02-04T19:19:50.0000000,cust3628,David Velasquez,robbinscarla@example.com,event89,Concert,"731 Kimberly Greens
Port Amy, ID 73846",A8,75,Music,Tuesday,19,payment_4628,2025-02-04T19:19:44.0000000,144,Credit Card,Card,2025-02-04T13:49:51.8300000,2025-02-04T13:49:46.0080000
order_4894,2025-02-04T19:21:21.0000000,cust4894,Henry Gomez,cynthiajackson@example.org,event41,Play,"1379 Whitaker Streets
Christopherside, MT 88766",A9,80,Theater,Tuesday,19,payment_5894,2025-02-04T19:21:13.0000000,110,Debit Card,Card,2025-02-04T13:51:22.2900000,2025-02-04T13:51:14.6690000
order_4358,2025-02-04T19:20:44.0000000,cust4358,Matthew Ramirez,williamromero@example.org,event7,Concert,"605 Knapp Ports
Davidmouth, AK 10767",A3,64,Music,Tuesday,19,payment_5358,2025-02-04T19:20:37.0000000,162,Credit Card,Card,2025-02-04T13:50:45.1850000,2025-02-04T13:50:38.1930000
order_5010,2025-02-04T19:21:29.0000000,cust5010,Krista Perez,kvazquez@example.com,event19,Concert,"07047 Thomas Junctions
Teresachester, MT 19170",A3,76,Music,Tuesday,19,payment_6010,2025-02-04T19:21:21.0000000,113,Credit Card,Card,2025-02-04T13:51:30.7280000,2025-02-04T13:51:22.5130000
order_4502,2025-02-04T19:20:54.0000000,cust4502,Mr. Mark Carpenter,rachel36@example.com,event13,Movie,"829 Michael Plains
Phillipsport, DC 13895",A8,55,Cinema,Tuesday,19,payment_5502,2025-02-04T19:20:46.0000000,168,PayPal,Online,2025-02-04T13:50:55.2720000,2025-02-04T13:50:47.8700000
order_4566,2025-02-04T19:20:58.0000000,cust4566,Andrew Moore,johnsonjessica@example.org,event44,Play,"Unit 4031 Box 6483
DPO AA 04637",C9,69,Theater,Tuesday,19,payment_5566,2025-02-04T19:20:51.0000000,130,Debit Card,Card,2025-02-04T13:50:59.7170000,2025-02-04T13:50:52.2880000
order_3864,2025-02-04T19:20:07.0000000,cust3864,Scott Glover,yvasquez@example.com,event10,Movie,"66105 John Keys
New Gabrielle, MA 38308",B7,74,Cinema,Tuesday,19,payment_4864,2025-02-04T19:20:01.0000000,150,PayPal,Online,2025-02-04T13:50:08.6220000,2025-02-04T13:50:02.1730000
order_4547,2025-02-04T19:20:57.0000000,cust4547,Gregory Ballard,mccoylinda@example.com,event93,Movie,"140 Michelle Park
North Melinda, RI 84225",B7,67,Cinema,Tuesday,19,payment_5547,2025-02-04T19:20:49.0000000,111,Credit Card,Card,2025-02-04T13:50:58.4200000,2025-02-04T13:50:50.9130000
order_4452,2025-02-04T19:20:50.0000000,cust4452,Jason Cowan,nicholaswilliams@example.com,event37,Concert,"829 Virginia Plains
Port Dana, NM 57484",A9,82,Music,Tuesday,19,payment_5452,2025-02-04T19:20:43.0000000,154,PayPal,Online,2025-02-04T13:50:51.6460000,2025-02-04T13:50:44.4950000
order_3867,2025-02-04T19:20:07.0000000,cust3867,Ryan Kelly,bjohnson@example.net,event29,Concert,"8469 Crawford Rest
Michaelfort, NC 89508",B1,79,Music,Tuesday,19,payment_4867,2025-02-04T19:20:01.0000000,130,Credit Card,Card,2025-02-04T13:50:08.8250000,2025-02-04T13:50:02.3770000
order_3866,2025-02-04T19:20:07.0000000,cust3866,Elizabeth Moore,natasha68@example.org,event42,Play,"672 Todd Station Apt. 811
South Robinchester, SC 99714",A2,89,Theater,Tuesday,19,payment_4866,2025-02-04T19:20:01.0000000,167,Credit Card,Card,2025-02-04T13:50:08.7690000,2025-02-04T13:50:02.3220000
order_4865,2025-02-04T19:21:19.0000000,cust4865,Megan Irwin,smartin@example.net,event93,Play,"834 Morales Islands
West Alisonport, OK 72196",C6,98,Theater,Tuesday,19,payment_5865,2025-02-04T19:21:11.0000000,110,Credit Card,Card,2025-02-04T13:51:20.2590000,2025-02-04T13:51:12.7150000
order_4260,2025-02-04T19:20:37.0000000,cust4260,Michelle Mullen,earl95@example.com,event76,Play,"853 Jerry Bridge Suite 223
Lake Christine, KY 13481",C8,91,Theater,Tuesday,19,payment_5260,2025-02-04T19:20:30.0000000,167,Credit Card,Card,2025-02-04T13:50:38.1070000,2025-02-04T13:50:31.5050000
order_4743,2025-02-04T19:21:10.0000000,cust4743,Robert Rodriguez,bradley11@example.com,event51,Play,"05256 Lee Stream
South Robertmouth, IN 58145",A10,82,Theater,Tuesday,19,payment_5743,2025-02-04T19:21:03.0000000,169,Credit Card,Card,2025-02-04T13:51:11.9050000,2025-02-04T13:51:04.4140000
order_4689,2025-02-04T19:21:07.0000000,cust4689,Lindsay Taylor,pottergloria@example.net,event49,Concert,"1047 Jones Haven
North Marcusborough, CT 64739",B10,74,Music,Tuesday,19,payment_5689,2025-02-04T19:20:59.0000000,103,Debit Card,Card,2025-02-04T13:51:08.1860000,2025-02-04T13:51:00.8040000
order_4924,2025-02-04T19:21:23.0000000,cust4924,David Cunningham,turnerdavid@example.net,event94,Concert,"7957 Dawn Row
Hudsonshire, VI 83509",C2,50,Music,Tuesday,19,payment_5924,2025-02-04T19:21:15.0000000,183,Credit Card,Card,2025-02-04T13:51:24.4000000,2025-02-04T13:51:16.7000000
order_4382,2025-02-04T19:20:45.0000000,cust4382,Luis Bennett,taylorshelton@example.org,event23,Movie,"38844 Hayes Valleys
Jamestown, NY 53293",B10,91,Cinema,Tuesday,19,payment_5382,2025-02-04T19:20:38.0000000,200,PayPal,Online,2025-02-04T13:50:46.8340000,2025-02-04T13:50:39.8230000
order_4769,2025-02-04T19:21:12.0000000,cust4769,Christine Hahn,zacharysimpson@example.net,event12,Concert,"35811 Thomas Creek
Port Ashleyhaven, VA 69231",B7,82,Music,Tuesday,19,payment_5769,2025-02-04T19:21:05.0000000,175,Credit Card,Card,2025-02-04T13:51:13.6860000,2025-02-04T13:51:06.2270000
order_4781,2025-02-04T19:21:13.0000000,cust4781,Tammy Parsons,jeremyboyd@example.net,event51,Play,"771 Tonya Throughway Suite 991
New Robertfurt, KY 31020",B7,70,Theater,Tuesday,19,payment_5781,2025-02-04T19:21:06.0000000,117,Debit Card,Card,2025-02-04T13:51:14.4980000,2025-02-04T13:51:07.0240000
order_3865,2025-02-04T19:20:07.0000000,cust3865,Jodi Cordova,kjohnston@example.com,event75,Concert,"PSC 3278, Box 2196
APO AP 27920",A7,68,Music,Tuesday,19,payment_4865,2025-02-04T19:20:01.0000000,120,PayPal,Online,2025-02-04T13:50:08.6900000,2025-02-04T13:50:02.2600000
order_4262,2025-02-04T19:20:37.0000000,cust4262,Julie Cruz,jacob82@example.org,event99,Concert,"03619 Lambert Plaza Apt. 614
Smithmouth, AR 08424",C7,90,Music,Tuesday,19,payment_5262,2025-02-04T19:20:30.0000000,154,Credit Card,Card,2025-02-04T13:50:38.2480000,2025-02-04T13:50:31.6450000
order_3034,2025-02-04T19:19:08.0000000,cust3034,Tammy Matthews,annareynolds@example.net,event94,Concert,"44282 Gardner Summit
Sandersside, NH 21055",B7,64,Music,Tuesday,19,payment_4034,2025-02-04T19:19:03.0000000,178,Debit Card,Card,2025-02-04T13:49:09.9810000,2025-02-04T13:49:04.6630000
order_3629,2025-02-04T19:19:50.0000000,cust3629,Sarah Lawson,kaylaglover@example.net,event41,Movie,"1549 Mitchell Hollow Suite 339
East Deanna, AZ 02112",C5,94,Cinema,Tuesday,19,payment_4629,2025-02-04T19:19:45.0000000,188,PayPal,Online,2025-02-04T13:49:51.8920000,2025-02-04T13:49:46.1020000
order_4703,2025-02-04T19:21:08.0000000,cust4703,Kelly Cunningham,levans@example.org,event54,Play,"52610 Payne Trail
West Marissaland, MO 18653",B10,87,Theater,Tuesday,19,payment_5703,2025-02-04T19:21:00.0000000,133,PayPal,Online,2025-02-04T13:51:09.1550000,2025-02-04T13:51:01.7260000
order_4735,2025-02-04T19:21:10.0000000,cust4735,Cynthia Williams,zdavis@example.org,event98,Movie,"11852 Wendy Falls
North Kimberlystad, PA 82823",C9,58,Cinema,Tuesday,19,payment_5735,2025-02-04T19:21:02.0000000,192,Credit Card,Card,2025-02-04T13:51:11.3580000,2025-02-04T13:51:03.8830000
order_3867,2025-02-04T19:20:07.0000000,cust3867,Ryan Kelly,bjohnson@example.net,event29,Concert,"8469 Crawford Rest
Michaelfort, NC 89508",C5,63,Music,Tuesday,19,payment_4867,2025-02-04T19:20:01.0000000,130,Credit Card,Card,2025-02-04T13:50:08.8250000,2025-02-04T13:50:02.3770000
order_4429,2025-02-04T19:20:49.0000000,cust4429,John Hernandez,swoods@example.org,event81,Concert,"88517 Chandler Mill Apt. 702
Luisberg, CO 41319",A8,100,Music,Tuesday,19,payment_5429,2025-02-04T19:20:41.0000000,170,Debit Card,Card,2025-02-04T13:50:50.0600000,2025-02-04T13:50:42.9590000
order_4384,2025-02-04T19:20:45.0000000,cust4384,Dana Stevenson,cisnerosjennifer@example.org,event49,Play,"4935 Hamilton Flat Suite 895
West Josephshire, VT 55596",B1,69,Theater,Tuesday,19,payment_5384,2025-02-04T19:20:38.0000000,150,Debit Card,Card,2025-02-04T13:50:46.9740000,2025-02-04T13:50:39.9640000
order_3865,2025-02-04T19:20:07.0000000,cust3865,Jodi Cordova,kjohnston@example.com,event75,Concert,"PSC 3278, Box 2196
APO AP 27920",C2,100,Music,Tuesday,19,payment_4865,2025-02-04T19:20:01.0000000,120,PayPal,Online,2025-02-04T13:50:08.6900000,2025-02-04T13:50:02.2600000
order_4261,2025-02-04T19:20:37.0000000,cust4261,William Wolf MD,knewman@example.net,event15,Movie,"406 Watson Spur Suite 178
North Bonnie, AS 22150",A5,99,Cinema,Tuesday,19,payment_5261,2025-02-04T19:20:30.0000000,159,PayPal,Online,2025-02-04T13:50:38.1700000,2025-02-04T13:50:31.5670000
order_4369,2025-02-04T19:20:44.0000000,cust4369,Rachel Harris,awise@example.net,event95,Concert,"537 Joshua Vista Suite 798
South Zacharyton, MO 36674",C2,73,Music,Tuesday,19,payment_5369,2025-02-04T19:20:37.0000000,161,Debit Card,Card,2025-02-04T13:50:45.9430000,2025-02-04T13:50:38.9640000
order_5130,2025-02-04T19:21:38.0000000,cust5130,Katie Harris,lramos@example.com,event56,Play,"304 Thompson Dam
Sandovalport, WV 64853",B6,62,Theater,Tuesday,19,payment_6130,2025-02-04T19:21:29.0000000,126,Debit Card,Card,2025-02-04T13:51:39.6080000,2025-02-04T13:51:30.9640000
order_4404,2025-02-04T19:20:47.0000000,cust4404,William Taylor,smithbrandy@example.net,event84,Play,"9977 Rodriguez Fork Apt. 378
Adamside, MP 88396",C8,68,Theater,Tuesday,19,payment_5404,2025-02-04T19:20:40.0000000,128,Credit Card,Card,2025-02-04T13:50:48.3730000,2025-02-04T13:50:41.2870000
order_4404,2025-02-04T19:20:47.0000000,cust4404,William Taylor,smithbrandy@example.net,event84,Play,"9977 Rodriguez Fork Apt. 378
Adamside, MP 88396",C9,82,Theater,Tuesday,19,payment_5404,2025-02-04T19:20:40.0000000,128,Credit Card,Card,2025-02-04T13:50:48.3730000,2025-02-04T13:50:41.2870000
order_4816,2025-02-04T19:21:15.0000000,cust4816,Adam Fuller,kimberly32@example.org,event24,Concert,"93417 Christopher Gateway Suite 527
Port Kaitlynfurt, MA 66180",C3,75,Music,Tuesday,19,payment_5816,2025-02-04T19:21:08.0000000,162,PayPal,Online,2025-02-04T13:51:16.9460000,2025-02-04T13:51:09.3870000
order_4802,2025-02-04T19:21:14.0000000,cust4802,Bryan Mcdaniel,bwilson@example.com,event6,Movie,"53347 Michael Ferry
Port Shelleybury, NJ 85006",A2,91,Cinema,Tuesday,19,payment_5802,2025-02-04T19:21:07.0000000,113,PayPal,Online,2025-02-04T13:51:15.9360000,2025-02-04T13:51:08.4300000
order_3031,2025-02-04T19:19:08.0000000,cust3031,Jason Waters,joyflynn@example.org,event29,Concert,"PSC 9185, Box 0534
APO AE 37326",C3,80,Music,Tuesday,19,payment_4031,2025-02-04T19:19:03.0000000,128,Debit Card,Card,2025-02-04T13:49:09.7620000,2025-02-04T13:49:04.4470000
order_3032,2025-02-04T19:19:08.0000000,cust3032,Christopher Romero,amandabarrett@example.net,event92,Concert,"7165 Heather Highway
Lake Nicholas, MH 61365",B1,76,Music,Tuesday,19,payment_4032,2025-02-04T19:19:03.0000000,157,PayPal,Online,2025-02-04T13:49:09.8400000,2025-02-04T13:49:04.5090000
order_3624,2025-02-04T19:19:50.0000000,cust3624,Maria Clayton,cbutler@example.org,event56,Movie,"518 Munoz Courts
Michaelville, NM 76930",B5,88,Cinema,Tuesday,19,payment_4624,2025-02-04T19:19:44.0000000,181,PayPal,Online,2025-02-04T13:49:51.5480000,2025-02-04T13:49:45.7270000
order_4259,2025-02-04T19:20:37.0000000,cust4259,Jonathan Blair,nrodriguez@example.org,event30,Play,"4048 Mathews Circle Suite 290
New Sarah, AS 99091",B10,66,Theater,Tuesday,19,payment_5259,2025-02-04T19:20:30.0000000,155,PayPal,Online,2025-02-04T13:50:38.0450000,2025-02-04T13:50:31.4420000
order_4530,2025-02-04T19:20:56.0000000,cust4530,Alyssa Shields,dunnbryan@example.com,event61,Play,"8259 Morrow Curve Suite 971
Chelseastad, NJ 16436",C7,64,Theater,Tuesday,19,payment_5530,2025-02-04T19:20:48.0000000,112,Debit Card,Card,2025-02-04T13:50:57.2560000,2025-02-04T13:50:49.7610000
order_4783,2025-02-04T19:21:13.0000000,cust4783,Mrs. Carrie Frazier,autumn03@example.org,event24,Play,"5004 Jones Ports Suite 401
Lake Jacquelineside, NE 68701",B2,61,Theater,Tuesday,19,payment_5783,2025-02-04T19:21:06.0000000,165,Credit Card,Card,2025-02-04T13:51:14.6180000,2025-02-04T13:51:07.1680000
order_4260,2025-02-04T19:20:37.0000000,cust4260,Michelle Mullen,earl95@example.com,event76,Play,"853 Jerry Bridge Suite 223
Lake Christine, KY 13481",C7,71,Theater,Tuesday,19,payment_5260,2025-02-04T19:20:30.0000000,167,Credit Card,Card,2025-02-04T13:50:38.1070000,2025-02-04T13:50:31.5050000
order_4768,2025-02-04T19:21:12.0000000,cust4768,Jennifer Castillo,hector57@example.com,event77,Play,"407 Howard Neck
Adambury, MO 13307",C4,76,Theater,Tuesday,19,payment_5768,2025-02-04T19:21:05.0000000,115,Debit Card,Card,2025-02-04T13:51:13.6170000,2025-02-04T13:51:06.1680000
order_4261,2025-02-04T19:20:37.0000000,cust4261,William Wolf MD,knewman@example.net,event15,Movie,"406 Watson Spur Suite 178
North Bonnie, AS 22150",B2,80,Cinema,Tuesday,19,payment_5261,2025-02-04T19:20:30.0000000,159,PayPal,Online,2025-02-04T13:50:38.1700000,2025-02-04T13:50:31.5670000
order_4550,2025-02-04T19:20:57.0000000,cust4550,Olivia Wong,aspencer@example.org,event20,Concert,"85459 Campbell Prairie Suite 854
Hobbsfurt, DC 07179",A5,96,Music,Tuesday,19,payment_5550,2025-02-04T19:20:50.0000000,101,Debit Card,Card,2025-02-04T13:50:58.6230000,2025-02-04T13:50:51.1160000
order_3033,2025-02-04T19:19:08.0000000,cust3033,Paul Williams,abutler@example.org,event81,Concert,"99733 Lewis Estates Suite 076
South Stephanieport, FM 28149",B6,68,Music,Tuesday,19,payment_4033,2025-02-04T19:19:03.0000000,183,Credit Card,Card,2025-02-04T13:49:09.9180000,2025-02-04T13:49:04.5720000
order_3628,2025-02-04T19:19:50.0000000,cust3628,David Velasquez,robbinscarla@example.com,event89,Concert,"731 Kimberly Greens
Port Amy, ID 73846",B2,93,Music,Tuesday,19,payment_4628,2025-02-04T19:19:44.0000000,144,Credit Card,Card,2025-02-04T13:49:51.8300000,2025-02-04T13:49:46.0080000
order_4473,2025-02-04T19:20:52.0000000,cust4473,Jane Henderson,nwoods@example.com,event12,Concert,"14976 Deborah Plains Apt. 848
Tanyabury, KS 37907",B1,66,Music,Tuesday,19,payment_5473,2025-02-04T19:20:44.0000000,131,PayPal,Online,2025-02-04T13:50:53.2010000,2025-02-04T13:50:45.8970000
order_3034,2025-02-04T19:19:08.0000000,cust3034,Tammy Matthews,annareynolds@example.net,event94,Concert,"44282 Gardner Summit
Sandersside, NH 21055",C3,83,Music,Tuesday,19,payment_4034,2025-02-04T19:19:03.0000000,178,Debit Card,Card,2025-02-04T13:49:09.9810000,2025-02-04T13:49:04.6630000
order_3633,2025-02-04T19:19:51.0000000,cust3633,Jennifer Meyer,ltorres@example.com,event100,Movie,"258 Richards Pine
Bowersborough, AL 22216",C4,75,Cinema,Tuesday,19,payment_4633,2025-02-04T19:19:45.0000000,189,Debit Card,Card,2025-02-04T13:49:52.1530000,2025-02-04T13:49:46.3590000
order_4501,2025-02-04T19:20:54.0000000,cust4501,Nicholas Morgan,tammywood@example.org,event69,Movie,"6423 Cox Tunnel Suite 300
Gutierrezchester, MP 45105",C1,55,Cinema,Tuesday,19,payment_5501,2025-02-04T19:20:46.0000000,188,Debit Card,Card,2025-02-04T13:50:55.2010000,2025-02-04T13:50:47.7870000
order_4777,2025-02-04T19:21:13.0000000,cust4777,Stephanie Haynes,pricechristine@example.org,event78,Concert,"70917 Mary Plains Suite 792
South Cynthia, DE 68736",C1,100,Music,Tuesday,19,payment_5777,2025-02-04T19:21:05.0000000,119,PayPal,Online,2025-02-04T13:51:14.2120000,2025-02-04T13:51:06.7770000
order_4724,2025-02-04T19:21:09.0000000,cust4724,Jorge Hines,xgriffin@example.org,event21,Concert,"757 Selena Points
Michelleville, NM 25859",A1,65,Music,Tuesday,19,payment_5724,2025-02-04T19:21:02.0000000,186,Credit Card,Card,2025-02-04T13:51:10.6160000,2025-02-04T13:51:03.1520000
order_4695,2025-02-04T19:21:07.0000000,cust4695,James Martin,calvin36@example.org,event8,Movie,"PSC 3799, Box 3250
APO AE 21780",B10,95,Cinema,Tuesday,19,payment_5695,2025-02-04T19:21:00.0000000,125,PayPal,Online,2025-02-04T13:51:08.6010000,2025-02-04T13:51:01.2140000
order_4521,2025-02-04T19:20:55.0000000,cust4521,Daniel Gonzalez,smolina@example.org,event61,Concert,"91750 Larry Throughway
Lake Dannyfort, SD 23249",C3,59,Music,Tuesday,19,payment_5521,2025-02-04T19:20:48.0000000,155,PayPal,Online,2025-02-04T13:50:56.5840000,2025-02-04T13:50:49.1520000
order_4848,2025-02-04T19:21:18.0000000,cust4848,Grant Oliver,samuel27@example.com,event85,Play,"Unit 2872 Box 5733
DPO AA 29047",B9,76,Theater,Tuesday,19,payment_5848,2025-02-04T19:21:10.0000000,154,Debit Card,Card,2025-02-04T13:51:19.1230000,2025-02-04T13:51:11.5090000
order_4689,2025-02-04T19:21:07.0000000,cust4689,Lindsay Taylor,pottergloria@example.net,event49,Concert,"1047 Jones Haven
North Marcusborough, CT 64739",C2,73,Music,Tuesday,19,payment_5689,2025-02-04T19:20:59.0000000,103,Debit Card,Card,2025-02-04T13:51:08.1860000,2025-02-04T13:51:00.8040000
order_4502,2025-02-04T19:20:54.0000000,cust4502,Mr. Mark Carpenter,rachel36@example.com,event13,Movie,"829 Michael Plains
Phillipsport, DC 13895",C6,62,Cinema,Tuesday,19,payment_5502,2025-02-04T19:20:46.0000000,168,PayPal,Online,2025-02-04T13:50:55.2720000,2025-02-04T13:50:47.8700000
order_3036,2025-02-04T19:19:09.0000000,cust3036,Brooke Vaughn,gabrielschultz@example.com,event17,Concert,"81987 Cassie Mountains
Hooverton, NC 59028",A9,55,Music,Tuesday,19,payment_4036,2025-02-04T19:19:03.0000000,157,Credit Card,Card,2025-02-04T13:49:10.1220000,2025-02-04T13:49:04.7880000
order_3631,2025-02-04T19:19:51.0000000,cust3631,Jonathan Castro,david81@example.com,event90,Play,"439 Wilson Heights Apt. 204
Leahmouth, NM 44989",A9,86,Theater,Tuesday,19,payment_4631,2025-02-04T19:19:45.0000000,142,Credit Card,Card,2025-02-04T13:49:52.0170000,2025-02-04T13:49:46.2270000
order_4898,2025-02-04T19:21:21.0000000,cust4898,George Brown,levinealicia@example.net,event93,Play,"5282 Walter Flats
Allisonburgh, NJ 32809",A9,95,Theater,Tuesday,19,payment_5898,2025-02-04T19:21:13.0000000,188,PayPal,Online,2025-02-04T13:51:22.5710000,2025-02-04T13:51:14.9500000
order_4363,2025-02-04T19:20:44.0000000,cust4363,Mark Olson,kimberly79@example.net,event80,Play,"99442 Young Track
Chapmanburgh, NJ 76715",B1,97,Theater,Tuesday,19,payment_5363,2025-02-04T19:20:37.0000000,103,Debit Card,Card,2025-02-04T13:50:45.5210000,2025-02-04T13:50:38.5420000
order_5014,2025-02-04T19:21:29.0000000,cust5014,William Harrell,patricia90@example.com,event14,Movie,"142 Christopher Park
New Leah, AK 38995",A10,93,Cinema,Tuesday,19,payment_6014,2025-02-04T19:21:21.0000000,141,PayPal,Online,2025-02-04T13:51:30.9990000,2025-02-04T13:51:22.8070000
order_4505,2025-02-04T19:20:54.0000000,cust4505,Jocelyn Smith,brandonmoon@example.net,event78,Movie,"372 Perez Brook
Mccarthystad, ID 86933",B1,73,Cinema,Tuesday,19,payment_5505,2025-02-04T19:20:47.0000000,172,Credit Card,Card,2025-02-04T13:50:55.4670000,2025-02-04T13:50:48.0530000
